Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,aclx 12,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,acly 12,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,aclz 12,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyrx 12,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyry 12,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,gyrz 12,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magr 12,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magphi 12,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,magtheta 12,
0.530612,,,,-0.016807,,,,,,,,,,,,0.040007,,,,,,,,,,,,-0.023060,,,,,,,,,,,,-0.022335,,,,,,,,,,,,-0.068666,,,,,,,,,,,,0.026992,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.022382,,,,,,,,,,,,-0.003865,,,,,,,,,
0.551020,,,,-0.000598,,,,,,,,,,,,0.037586,,,,,,,,,,,,-0.022975,,,,,,,,,,,,-0.025095,,,,,,,,,,,,-0.071404,,,,,,,,,,,,0.028054,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.022041,,,,,,,,,,,,-0.016795,,,,,,,,,
0.571429,,,,0.014308,,,,,,,,,,,,0.034313,,,,,,,,,,,,-0.021184,,,,,,,,,,,,-0.018197,,,,,,,,,,,,-0.067639,,,,,,,,,,,,0.024160,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.021703,,,,,,,,,,,,-0.031390,,,,,,,,,
0.591837,,,,0.028408,,,,,,,,,,,,0.032741,,,,,,,,,,,,-0.025211,,,,,,,,,,,,-0.002331,,,,,,,,,,,,-0.063874,,,,,,,,,,,,0.018849,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.022185,,,,,,,,,,,,-0.043711,,,,,,,,,
0.612245,,,,0.042494,,,,,,,,,,,,0.032521,,,,,,,,,,,,-0.029211,,,,,,,,,,,,0.011189,,,,,,,,,,,,-0.056687,,,,,,,,,,,,0.015485,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.025305,,,,,,,,,,,,-0.057625,,,,,,,,,
0.632653,,,,0.053753,,,,,,,,,,,,0.033341,,,,,,,,,,,,-0.034687,,,,,,,,,,,,0.018225,,,,,,,,,,,,-0.039916,,,,,,,,,,,,0.012829,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.030996,,,,,,,,,,,,-0.067005,,,,,,,,,
0.653061,,,,0.062501,,,,,,,,,,,,0.036987,,,,,,,,,,,,-0.038583,,,,,,,,,,,,0.017260,,,,,,,,,,,,-0.018268,,,,,,,,,,,,0.005571,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.038133,,,,,,,,,,,,-0.070545,,,,,,,,,
0.673469,,,,0.066317,,,,,,,,,,,,0.039463,,,,,,,,,,,,-0.039428,,,,,,,,,,,,0.002774,,,,,,,,,,,,0.006888,,,,,,,,,,,,-0.002218,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.043537,,,,,,,,,,,,-0.069683,,,,,,,,,
0.693878,,,,0.063445,,,,,,,,,,,,0.041048,,,,,,,,,,,,-0.036692,,,,,,,,,,,,-0.010195,,,,,,,,,,,,0.015872,,,,,,,,,,,,-0.012486,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.045195,,,,,,,,,,,,-0.066325,,,,,,,,,
0.714286,,,,0.057834,,,,,,,,,,,,0.041687,,,,,,,,,,,,-0.031743,,,,,,,,,,,,-0.027164,,,,,,,,,,,,0.028878,,,,,,,,,,,,-0.017089,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.044841,,,,,,,,,,,,-0.061926,,,,,,,,,
0.734694,,,,0.048476,,,,,,,,,,,,0.038252,,,,,,,,,,,,-0.025974,,,,,,,,,,,,-0.049652,,,,,,,,,,,,0.031274,,,,,,,,,,,,-0.018152,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.040575,,,,,,,,,,,,-0.049831,,,,,,,,,
0.755102,,,,0.040460,,,,,,,,,,,,0.031802,,,,,,,,,,,,0.000617,,,,,,,,,,,,-0.070208,,,,,,,,,,,,0.034268,,,,,,,,,,,,-0.016381,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.035095,,,,,,,,,,,,-0.039575,,,,,,,,,
0.775510,,,,0.029212,,,,,,,,,,,,0.024791,,,,,,,,,,,,0.005309,,,,,,,,,,,,-0.074899,,,,,,,,,,,,0.032300,,,,,,,,,,,,-0.017443,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.026877,,,,,,,,,,,,-0.025167,,,,,,,,,
0.795918,,,,0.019449,,,,,,,,,,,,0.015916,,,,,,,,,,,,0.015437,,,,,,,,,,,,-0.082901,,,,,,,,,,,,0.027594,,,,,,,,,,,,-0.013549,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.015633,,,,,,,,,,,,-0.014747,,,,,,,,,
0.816327,,,,0.010278,,,,,,,,,,,,0.004376,,,,,,,,,,,,0.021834,,,,,,,,,,,,-0.079866,,,,,,,,,,,,0.021947,,,,,,,,,,,,-0.012841,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.003061,,,,,,,,,,,,-0.007863,,,,,,,,,
0.836735,,,,0.001971,,,,,,,,,,,,-0.006072,,,,,,,,,,,,0.030012,,,,,,,,,,,,-0.065656,,,,,,,,,,,,0.015958,,,,,,,,,,,,-0.013372,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.008050,,,,,,,,,,,,-0.001257,,,,,,,,,
0.857143,,,,-0.004521,,,,,,,,,,,,-0.014586,,,,,,,,,,,,0.034502,,,,,,,,,,,,-0.045927,,,,,,,,,,,,0.011251,,,,,,,,,,,,-0.011070,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.016108,,,,,,,,,,,,0.005872,,,,,,,,,
0.877551,,,,-0.010622,,,,,,,,,,,,-0.020873,,,,,,,,,,,,0.035583,,,,,,,,,,,,-0.028406,,,,,,,,,,,,0.004663,,,,,,,,,,,,-0.006113,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.020710,,,,,,,,,,,,0.015153,,,,,,,,,
0.897959,,,,-0.012278,,,,,,,,,,,,-0.023041,,,,,,,,,,,,0.033077,,,,,,,,,,,,-0.010747,,,,,,,,,,,,-0.002268,,,,,,,,,,,,-0.004166,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.021878,,,,,,,,,,,,0.018050,,,,,,,,,
0.918367,,,,-0.015015,,,,,,,,,,,,-0.023242,,,,,,,,,,,,0.013732,,,,,,,,,,,,-0.000951,,,,,,,,,,,,-0.002524,,,,,,,,,,,,-0.003812,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.022302,,,,,,,,,,,,0.020467,,,,,,,,,
0.938776,,,,-0.014398,,,,,,,,,,,,-0.023859,,,,,,,,,,,,0.015019,,,,,,,,,,,,-0.003297,,,,,,,,,,,,-0.000899,,,,,,,,,,,,-0.003458,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.022707,,,,,,,,,,,,0.019352,,,,,,,,,
0.959184,,,,-0.014961,,,,,,,,,,,,-0.023987,,,,,,,,,,,,0.013346,,,,,,,,,,,,-0.000951,,,,,,,,,,,,-0.000899,,,,,,,,,,,,-0.006113,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.022536,,,,,,,,,,,,0.019733,,,,,,,,,
0.979592,,,,-0.014701,,,,,,,,,,,,-0.023979,,,,,,,,,,,,0.013196,,,,,,,,,,,,-0.001227,,,,,,,,,,,,-0.000899,,,,,,,,,,,,-0.003989,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.022511,,,,,,,,,,,,0.019144,,,,,,,,,
1.000000,,,,-0.014902,,,,,,,,,,,,-0.024195,,,,,,,,,,,,0.012173,,,,,,,,,,,,-0.000537,,,,,,,,,,,,-0.000129,,,,,,,,,,,,-0.003635,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.022740,,,,,,,,,,,,0.018930,,,,,,,,,
0.000000,,,,,-0.020694,,,,,,,,,,,,-0.021059,,,,,,,,,,,,0.015810,,,,,,,,,,,,-0.000261,,,,,,,,,,,,-0.000214,,,,,,,,,,,,-0.005228,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.019091,,,,,,,,,,,,0.022834,,,,,,,,
0.021739,,,,,-0.021087,,,,,,,,,,,,-0.021009,,,,,,,,,,,,0.019600,,,,,,,,,,,,0.000014,,,,,,,,,,,,-0.000300,,,,,,,,,,,,-0.004874,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.018808,,,,,,,,,,,,0.023870,,,,,,,,
0.043478,,,,,-0.020179,,,,,,,,,,,,-0.020297,,,,,,,,,,,,0.022700,,,,,,,,,,,,0.003326,,,,,,,,,,,,-0.000642,,,,,,,,,,,,-0.006113,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.018720,,,,,,,,,,,,0.022406,,,,,,,,
0.065217,,,,,-0.019583,,,,,,,,,,,,-0.020082,,,,,,,,,,,,0.031958,,,,,,,,,,,,0.011741,,,,,,,,,,,,-0.004664,,,,,,,,,,,,-0.005051,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.018784,,,,,,,,,,,,0.022736,,,,,,,,
0.086957,,,,,-0.018092,,,,,,,,,,,,-0.018229,,,,,,,,,,,,0.034182,,,,,,,,,,,,0.026089,,,,,,,,,,,,-0.006375,,,,,,,,,,,,-0.002927,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.018142,,,,,,,,,,,,0.020506,,,,,,,,
0.108696,,,,,-0.016567,,,,,,,,,,,,-0.014538,,,,,,,,,,,,0.032753,,,,,,,,,,,,0.044576,,,,,,,,,,,,-0.012621,,,,,,,,,,,,-0.002041,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.016011,,,,,,,,,,,,0.017681,,,,,,,,
0.130435,,,,,-0.013816,,,,,,,,,,,,-0.008566,,,,,,,,,,,,0.027600,,,,,,,,,,,,0.061546,,,,,,,,,,,,-0.020151,,,,,,,,,,,,-0.000802,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.011947,,,,,,,,,,,,0.013142,,,,,,,,
0.152174,,,,,-0.008541,,,,,,,,,,,,-0.000085,,,,,,,,,,,,0.016891,,,,,,,,,,,,0.073272,,,,,,,,,,,,-0.026996,,,,,,,,,,,,0.000260,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.005435,,,,,,,,,,,,0.006383,,,,,,,,
0.173913,,,,,-0.001165,,,,,,,,,,,,0.008398,,,,,,,,,,,,0.004235,,,,,,,,,,,,0.075480,,,,,,,,,,,,-0.028365,,,,,,,,,,,,-0.000094,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.002563,,,,,,,,,,,,-0.003657,,,,,,,,
0.195652,,,,,0.006249,,,,,,,,,,,,0.016796,,,,,,,,,,,,-0.006900,,,,,,,,,,,,0.073686,,,,,,,,,,,,-0.030333,,,,,,,,,,,,0.000437,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.011506,,,,,,,,,,,,-0.013109,,,,,,,,
0.217391,,,,,0.015770,,,,,,,,,,,,0.025015,,,,,,,,,,,,-0.020253,,,,,,,,,,,,0.068306,,,,,,,,,,,,-0.032472,,,,,,,,,,,,0.004332,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.021255,,,,,,,,,,,,-0.023217,,,,,,,,
0.239130,,,,,0.024623,,,,,,,,,,,,0.032331,,,,,,,,,,,,-0.038598,,,,,,,,,,,,0.053682,,,,,,,,,,,,-0.027424,,,,,,,,,,,,0.005394,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.029316,,,,,,,,,,,,-0.034310,,,,,,,,
0.260870,,,,,0.032323,,,,,,,,,,,,0.037637,,,,,,,,,,,,-0.056506,,,,,,,,,,,,0.024710,,,,,,,,,,,,-0.023916,,,,,,,,,,,,0.007341,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.035806,,,,,,,,,,,,-0.043951,,,,,,,,
0.282609,,,,,0.040494,,,,,,,,,,,,0.041083,,,,,,,,,,,,-0.056553,,,,,,,,,,,,0.006361,,,,,,,,,,,,-0.002011,,,,,,,,,,,,-0.000448,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.039714,,,,,,,,,,,,-0.053623,,,,,,,,
0.304348,,,,,0.041512,,,,,,,,,,,,0.042528,,,,,,,,,,,,-0.071059,,,,,,,,,,,,-0.016955,,,,,,,,,,,,0.025027,,,,,,,,,,,,-0.010185,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.041317,,,,,,,,,,,,-0.055412,,,,,,,,
0.326087,,,,,0.035520,,,,,,,,,,,,0.040996,,,,,,,,,,,,-0.032418,,,,,,,,,,,,-0.029096,,,,,,,,,,,,0.069949,,,,,,,,,,,,-0.009831,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.039367,,,,,,,,,,,,-0.051445,,,,,,,,
0.347826,,,,,0.026693,,,,,,,,,,,,0.040796,,,,,,,,,,,,-0.019105,,,,,,,,,,,,-0.024681,,,,,,,,,,,,0.070462,,,,,,,,,,,,-0.010539,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.036580,,,,,,,,,,,,-0.042355,,,,,,,,
0.369565,,,,,0.015111,,,,,,,,,,,,0.040039,,,,,,,,,,,,-0.018050,,,,,,,,,,,,-0.023853,,,,,,,,,,,,0.072772,,,,,,,,,,,,-0.010362,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.032367,,,,,,,,,,,,-0.033877,,,,,,,,
0.391304,,,,,0.001994,,,,,,,,,,,,0.038693,,,,,,,,,,,,-0.013382,,,,,,,,,,,,-0.020542,,,,,,,,,,,,0.077222,,,,,,,,,,,,-0.012309,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.027455,,,,,,,,,,,,-0.023768,,,,,,,,
0.413043,,,,,-0.010850,,,,,,,,,,,,0.038227,,,,,,,,,,,,-0.007860,,,,,,,,,,,,-0.014610,,,,,,,,,,,,0.076537,,,,,,,,,,,,-0.013372,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.023726,,,,,,,,,,,,-0.012881,,,,,,,,
0.434783,,,,,-0.022389,,,,,,,,,,,,0.037997,,,,,,,,,,,,0.004843,,,,,,,,,,,,-0.003021,,,,,,,,,,,,0.070719,,,,,,,,,,,,-0.014788,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.021183,,,,,,,,,,,,-0.002050,,,,,,,,
0.456522,,,,,-0.034862,,,,,,,,,,,,0.038112,,,,,,,,,,,,0.003695,,,,,,,,,,,,-0.008539,,,,,,,,,,,,0.048729,,,,,,,,,,,,-0.004520,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.019904,,,,,,,,,,,,0.010468,,,,,,,,
0.478261,,,,,-0.039963,,,,,,,,,,,,0.037316,,,,,,,,,,,,0.024295,,,,,,,,,,,,-0.006884,,,,,,,,,,,,0.021690,,,,,,,,,,,,0.006987,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.019178,,,,,,,,,,,,0.015590,,,,,,,,
0.500000,,,,,-0.039530,,,,,,,,,,,,0.037532,,,,,,,,,,,,-0.003123,,,,,,,,,,,,-0.008401,,,,,,,,,,,,-0.029991,,,,,,,,,,,,0.007695,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.019570,,,,,,,,,,,,0.016329,,,,,,,,
0.521739,,,,,-0.037007,,,,,,,,,,,,0.036992,,,,,,,,,,,,-0.004181,,,,,,,,,,,,-0.010609,,,,,,,,,,,,-0.053435,,,,,,,,,,,,0.014600,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.019487,,,,,,,,,,,,0.013528,,,,,,,,
0.543478,,,,,-0.024033,,,,,,,,,,,,0.035973,,,,,,,,,,,,-0.017181,,,,,,,,,,,,-0.014610,,,,,,,,,,,,-0.072516,,,,,,,,,,,,0.024337,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.020911,,,,,,,,,,,,0.003206,,,,,,,,
0.565217,,,,,-0.006660,,,,,,,,,,,,0.033603,,,,,,,,,,,,-0.019746,,,,,,,,,,,,-0.017783,,,,,,,,,,,,-0.086549,,,,,,,,,,,,0.027523,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.020577,,,,,,,,,,,,-0.012678,,,,,,,,
0.586957,,,,,0.010887,,,,,,,,,,,,0.031203,,,,,,,,,,,,-0.021396,,,,,,,,,,,,-0.018335,,,,,,,,,,,,-0.082869,,,,,,,,,,,,0.023806,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.019408,,,,,,,,,,,,-0.028801,,,,,,,,
0.608696,,,,,0.027538,,,,,,,,,,,,0.029499,,,,,,,,,,,,-0.022279,,,,,,,,,,,,-0.014058,,,,,,,,,,,,-0.073971,,,,,,,,,,,,0.021327,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.018949,,,,,,,,,,,,-0.043423,,,,,,,,
0.630435,,,,,0.042732,,,,,,,,,,,,0.027551,,,,,,,,,,,,-0.024635,,,,,,,,,,,,0.000152,,,,,,,,,,,,-0.067553,,,,,,,,,,,,0.015485,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.019289,,,,,,,,,,,,-0.059466,,,,,,,,
0.652174,,,,,0.056066,,,,,,,,,,,,0.026753,,,,,,,,,,,,-0.034546,,,,,,,,,,,,0.019605,,,,,,,,,,,,-0.064644,,,,,,,,,,,,0.017786,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.022063,,,,,,,,,,,,-0.072293,,,,,,,,
0.673913,,,,,0.070944,,,,,,,,,,,,0.028564,,,,,,,,,,,,-0.041731,,,,,,,,,,,,0.033263,,,,,,,,,,,,-0.047959,,,,,,,,,,,,0.016193,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.030332,,,,,,,,,,,,-0.081118,,,,,,,,
0.695652,,,,,0.079951,,,,,,,,,,,,0.032666,,,,,,,,,,,,-0.052543,,,,,,,,,,,,0.025951,,,,,,,,,,,,-0.004920,,,,,,,,,,,,0.010705,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.038772,,,,,,,,,,,,-0.084403,,,,,,,,
0.717391,,,,,0.082299,,,,,,,,,,,,0.037436,,,,,,,,,,,,-0.039761,,,,,,,,,,,,0.009948,,,,,,,,,,,,0.017155,,,,,,,,,,,,0.000083,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.044971,,,,,,,,,,,,-0.078414,,,,,,,,
0.739130,,,,,0.080303,,,,,,,,,,,,0.040031,,,,,,,,,,,,-0.034150,,,,,,,,,,,,-0.010471,,,,,,,,,,,,0.035637,,,,,,,,,,,,-0.010716,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.049265,,,,,,,,,,,,-0.074081,,,,,,,,
0.760870,,,,,0.074491,,,,,,,,,,,,0.039284,,,,,,,,,,,,-0.029927,,,,,,,,,,,,-0.027578,,,,,,,,,,,,0.039145,,,,,,,,,,,,-0.016912,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.048744,,,,,,,,,,,,-0.069040,,,,,,,,
0.782609,,,,,0.064101,,,,,,,,,,,,0.034169,,,,,,,,,,,,-0.023372,,,,,,,,,,,,-0.042340,,,,,,,,,,,,0.038375,,,,,,,,,,,,-0.019037,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.043705,,,,,,,,,,,,-0.057637,,,,,,,,
0.804348,,,,,0.055682,,,,,,,,,,,,0.027763,,,,,,,,,,,,-0.014151,,,,,,,,,,,,-0.057240,,,,,,,,,,,,0.039317,,,,,,,,,,,,-0.013726,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.037467,,,,,,,,,,,,-0.044500,,,,,,,,
0.826087,,,,,0.046281,,,,,,,,,,,,0.021745,,,,,,,,,,,,-0.005376,,,,,,,,,,,,-0.071588,,,,,,,,,,,,0.047189,,,,,,,,,,,,-0.018329,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.029055,,,,,,,,,,,,-0.032620,,,,,,,,
0.847826,,,,,0.033879,,,,,,,,,,,,0.012362,,,,,,,,,,,,-0.000648,,,,,,,,,,,,-0.086764,,,,,,,,,,,,0.044450,,,,,,,,,,,,-0.016381,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.015210,,,,,,,,,,,,-0.024287,,,,,,,,
0.869565,,,,,0.025711,,,,,,,,,,,,0.000212,,,,,,,,,,,,0.009652,,,,,,,,,,,,-0.085798,,,,,,,,,,,,0.025969,,,,,,,,,,,,-0.017443,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.000990,,,,,,,,,,,,-0.018601,,,,,,,,
0.891304,,,,,0.015853,,,,,,,,,,,,-0.012225,,,,,,,,,,,,0.017053,,,,,,,,,,,,-0.067587,,,,,,,,,,,,0.023829,,,,,,,,,,,,-0.018329,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.012570,,,,,,,,,,,,-0.013972,,,,,,,,
0.913043,,,,,0.005334,,,,,,,,,,,,-0.021112,,,,,,,,,,,,0.017544,,,,,,,,,,,,-0.046755,,,,,,,,,,,,0.016556,,,,,,,,,,,,-0.012309,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.022631,,,,,,,,,,,,-0.002881,,,,,,,,
0.934783,,,,,-0.001778,,,,,,,,,,,,-0.026790,,,,,,,,,,,,0.018653,,,,,,,,,,,,-0.029923,,,,,,,,,,,,0.007743,,,,,,,,,,,,-0.002750,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.026675,,,,,,,,,,,,0.008107,,,,,,,,
0.956522,,,,,-0.003641,,,,,,,,,,,,-0.028627,,,,,,,,,,,,0.015188,,,,,,,,,,,,-0.017093,,,,,,,,,,,,0.004235,,,,,,,,,,,,-0.001156,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.027381,,,,,,,,,,,,0.011816,,,,,,,,
0.978261,,,,,-0.005494,,,,,,,,,,,,-0.029569,,,,,,,,,,,,0.011573,,,,,,,,,,,,-0.011436,,,,,,,,,,,,0.002952,,,,,,,,,,,,-0.004166,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.028274,,,,,,,,,,,,0.014522,,,,,,,,
1.000000,,,,,-0.006365,,,,,,,,,,,,-0.031121,,,,,,,,,,,,0.012459,,,,,,,,,,,,-0.012126,,,,,,,,,,,,0.000128,,,,,,,,,,,,-0.004874,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.029049,,,,,,,,,,,,0.016873,,,,,,,,
0.000000,,,,,,-0.016241,,,,,,,,,,,,-0.029329,,,,,,,,,,,,0.015122,,,,,,,,,,,,-0.000124,,,,,,,,,,,,-0.000471,,,,,,,,,,,,-0.008061,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.024336,,,,,,,,,,,,0.022581,,,,,,,
0.022222,,,,,,-0.015887,,,,,,,,,,,,-0.029614,,,,,,,,,,,,0.017332,,,,,,,,,,,,0.001670,,,,,,,,,,,,0.002609,,,,,,,,,,,,-0.008238,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.024834,,,,,,,,,,,,0.021986,,,,,,,
0.044444,,,,,,-0.014550,,,,,,,,,,,,-0.029579,,,,,,,,,,,,0.021439,,,,,,,,,,,,0.007878,,,,,,,,,,,,-0.001840,,,,,,,,,,,,-0.008946,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.025010,,,,,,,,,,,,0.021152,,,,,,,
0.066667,,,,,,-0.012101,,,,,,,,,,,,-0.028452,,,,,,,,,,,,0.028963,,,,,,,,,,,,0.021261,,,,,,,,,,,,-0.003893,,,,,,,,,,,,-0.011778,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.025109,,,,,,,,,,,,0.019649,,,,,,,
0.088889,,,,,,-0.009322,,,,,,,,,,,,-0.026307,,,,,,,,,,,,0.031303,,,,,,,,,,,,0.039748,,,,,,,,,,,,-0.008086,,,,,,,,,,,,-0.017797,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.024518,,,,,,,,,,,,0.016579,,,,,,,
0.111111,,,,,,-0.007445,,,,,,,,,,,,-0.021567,,,,,,,,,,,,0.028146,,,,,,,,,,,,0.059338,,,,,,,,,,,,-0.014503,,,,,,,,,,,,-0.023463,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.022244,,,,,,,,,,,,0.011707,,,,,,,
0.133333,,,,,,-0.004590,,,,,,,,,,,,-0.015972,,,,,,,,,,,,0.017956,,,,,,,,,,,,0.076032,,,,,,,,,,,,-0.020407,,,,,,,,,,,,-0.024879,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.018538,,,,,,,,,,,,0.003727,,,,,,,
0.155556,,,,,,0.000815,,,,,,,,,,,,-0.007037,,,,,,,,,,,,0.000519,,,,,,,,,,,,0.087759,,,,,,,,,,,,-0.031959,,,,,,,,,,,,-0.017089,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.010585,,,,,,,,,,,,-0.006174,,,,,,,
0.177778,,,,,,0.011123,,,,,,,,,,,,0.002696,,,,,,,,,,,,-0.010227,,,,,,,,,,,,0.086241,,,,,,,,,,,,-0.032386,,,,,,,,,,,,0.002739,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.001483,,,,,,,,,,,,-0.019209,,,,,,,
0.200000,,,,,,0.022497,,,,,,,,,,,,0.012365,,,,,,,,,,,,-0.022575,,,,,,,,,,,,0.081688,,,,,,,,,,,,-0.037178,,,,,,,,,,,,0.017255,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.012946,,,,,,,,,,,,-0.029647,,,,,,,
0.222222,,,,,,0.034623,,,,,,,,,,,,0.020415,,,,,,,,,,,,-0.042618,,,,,,,,,,,,0.066926,,,,,,,,,,,,-0.034183,,,,,,,,,,,,0.025753,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.021957,,,,,,,,,,,,-0.042827,,,,,,,
0.244444,,,,,,0.044878,,,,,,,,,,,,0.025547,,,,,,,,,,,,-0.045875,,,,,,,,,,,,0.054648,,,,,,,,,,,,-0.021691,,,,,,,,,,,,0.026107,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.031314,,,,,,,,,,,,-0.055437,,,,,,,
0.266667,,,,,,0.053637,,,,,,,,,,,,0.033297,,,,,,,,,,,,-0.059512,,,,,,,,,,,,0.040851,,,,,,,,,,,,-0.014161,,,,,,,,,,,,0.029117,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.039175,,,,,,,,,,,,-0.065483,,,,,,,
0.288889,,,,,,0.060279,,,,,,,,,,,,0.039665,,,,,,,,,,,,-0.067925,,,,,,,,,,,,0.025124,,,,,,,,,,,,0.009882,,,,,,,,,,,,0.024514,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.047274,,,,,,,,,,,,-0.068894,,,,,,,
0.311111,,,,,,0.053687,,,,,,,,,,,,0.044161,,,,,,,,,,,,-0.074629,,,,,,,,,,,,0.004153,,,,,,,,,,,,0.062162,,,,,,,,,,,,0.015308,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.050571,,,,,,,,,,,,-0.062273,,,,,,,
