time,magx,magy,magz,gyrx,gyry,gyrz,accx,accy,accz
186.8,2.85,-26.35,1824.97,0,0,0,-0.04,-0.02,0.94
186.9,3.14,-26.05,1825.97,0,0,0,-0.03,-0.03,0.93
187,3.36,-25.83,1826.97,0,0,0,-0.04,-0.02,0.92
187.1,3.79,-25.69,1827.97,0,0,0,-0.04,-0.02,0.91
187.2,3.87,-25.66,1828.97,0,0,0,-0.04,-0.02,0.91
187.3,2.85,-27.37,1829.97,0,0,0,-0.04,-0.02,0.91
187.4,2.85,-26.86,1830.97,0,0,0,-0.04,-0.02,0.92
187.5,2.85,-25.32,1831.97,0,0,0,-0.04,-0.02,0.93
187.6,2.93,-26.3,1832.97,0,0,0,-0.04,-0.03,0.94
187.7,3.02,-27.2,1833.97,0,0,0,-0.04,-0.03,0.95
187.8,4.51,-25.98,1834.97,0,0,0,-0.03,-0.02,0.94
187.9,4.9,-25.66,1835.97,0,0,0,-0.04,-0.03,0.94
188,1.99,-27.2,1836.97,0,0,0,-0.04,-0.02,0.93
188.1,2.36,-27.1,1837.97,0,0,0,-0.04,-0.02,0.91
188.2,3.87,-26.69,1838.97,0,0,0,-0.04,-0.02,0.91
188.3,3.63,-26.77,1839.97,0,0,0,-0.04,-0.02,0.92
188.4,3.36,-26.86,1840.97,0,0,0,-0.04,-0.02,0.92
188.5,2.85,-27.88,1841.97,0,0,0,-0.04,-0.03,0.92
188.6,2.67,-28.23,1842.97,0,0,0,-0.04,-0.03,0.94
188.7,3.7,-26.86,1843.97,0,0,0,-0.04,-0.03,0.93
188.8,3.78,-26.89,1844.97,0,0,0,-0.04,-0.03,0.94
188.9,4.21,-27.03,1845.97,0,0,0,-0.04,-0.02,0.93
189,3.86,-27.25,1846.97,0,0,0,-0.04,-0.02,0.93
189.1,3.36,-27.54,1847.97,0,0,0,-0.04,-0.02,0.93
189.2,2.53,-26.48,1848.97,0,0,0,-0.03,-0.02,0.92
189.3,2.16,-26,1849.97,0,0,0,-0.04,-0.02,0.92
189.4,2.82,-26.66,1850.97,0,0,0,-0.04,-0.02,0.92
189.5,2.91,-26.66,1851.97,0,0,0,-0.04,-0.02,0.92
189.6,3.53,-26.35,1852.97,0,0,0,-0.04,-0.02,0.93
189.7,3.53,-26.1,1853.97,0,0,0,-0.04,-0.02,0.93
189.8,3.53,-25.66,1854.97,0,0,0,-0.04,-0.02,0.93
189.9,3.53,-25.66,1855.97,0,0,0,-0.04,-0.03,0.94
190,3.53,-25.66,1856.97,0,0,0,-0.04,-0.03,0.93
190.1,3.06,-26.44,1857.97,0,0,0,-0.04,-0.02,0.93
190.2,3.06,-26.5,1858.97,0,0,0,-0.04,-0.02,0.93
190.3,4.04,-26.17,1859.97,0,0,0,-0.03,-0.02,0.92
190.4,3.67,-26.45,1860.97,0,0,0,-0.04,-0.02,0.92
190.5,2.85,-27.03,1861.97,0,0,0,-0.03,-0.02,0.92
190.6,3.04,-26.43,1862.97,0,0,0,-0.04,-0.02,0.92
190.7,3.19,-26,1863.97,0,0,0,-0.03,-0.02,0.92
190.8,3.92,-26.44,1864.97,0,0,0,-0.04,-0.02,0.92
190.9,4.04,-26.52,1865.97,0,0,0,-0.04,-0.02,0.93
191,3.53,-25.66,1866.97,0,0,0,-0.04,-0.03,0.94
191.1,3.8,-26.02,1867.97,0,0,0,-0.04,-0.02,0.93
191.2,4.56,-27.03,1868.97,0,0,0,-0.04,-0.03,0.93
191.3,4.28,-27.12,1869.97,0,0,0,-0.04,-0.02,0.94
191.4,4.04,-27.2,1870.97,0,0,0,-0.03,-0.02,0.93
191.5,4.32,-26.93,1871.97,0,0,0,-0.03,-0.02,0.92
191.6,4.39,-26.86,1872.97,0,0,0,-0.04,-0.02,0.92
191.7,2.67,-27.54,1873.97,0,0,0,-0.03,-0.02,0.92
191.8,3,-27.15,1874.97,0,0,0,-0.03,-0.02,0.92
191.9,4.21,-25.66,1875.97,0,0,0,-0.04,-0.02,0.92
192,3.88,-26.16,1876.97,0,0,0,-0.03,-0.02,0.92
192.1,3.53,-26.69,1877.97,0,0,0,-0.04,-0.03,0.93
192.2,3.79,-26.17,1878.97,0,0,0,-0.04,-0.03,0.93
192.3,3.87,-26,1879.97,0,0,0,-0.04,-0.02,0.93
192.4,4.21,-25.32,1880.97,0,0,0,-0.04,-0.02,0.93
192.5,4.13,-25.56,1881.97,0,0,0,-0.04,-0.02,0.92
192.6,3.7,-26.86,1882.97,0,0,0,-0.04,-0.02,0.93
192.7,2.97,-27.15,1883.97,0,0,0,-0.03,-0.03,0.92
192.8,1.99,-27.54,1884.97,0,0,0,-0.04,-0.02,0.92
192.9,2.71,-27.54,1885.97,0,0,0,-0.04,-0.02,0.93
193,3.02,-27.54,1886.97,0,0,0,-0.04,-0.02,0.93
193.1,3.18,-26.38,1887.97,0,0,0,-0.04,-0.02,0.93
193.2,3.28,-26.44,1888.97,0,0,0,-0.03,-0.02,0.94
193.3,4.04,-27.2,1889.97,0,0,0,-0.04,-0.02,0.93
193.4,3.66,-26.95,1890.97,0,0,0,-0.04,-0.03,0.93
193.5,3.02,-26.52,1891.97,0,0,0,-0.04,-0.02,0.93
193.6,2.46,-27.29,1892.97,0,0,0,-0.04,-0.02,0.92
193.7,2.16,-27.71,1893.97,0,0,0,-0.04,-0.02,0.92
193.8,3.26,-27.56,1894.97,0,0,0,-0.04,-0.02,0.92
193.9,3.37,-27.52,1895.97,0,0,0,-0.04,-0.02,0.92
194,3.53,-27.03,1896.97,0,0,0,-0.04,-0.02,0.93
194.1,3.31,-26.81,1897.97,0,0,0,-0.04,-0.02,0.93
194.2,2.85,-26.35,1898.97,0,0,0,-0.04,-0.02,0.93
194.3,3.15,-26.45,1899.97,0,0,0,-0.03,-0.02,0.93
194.4,3.36,-26.52,1900.97,0,0,0,-0.04,-0.03,0.93
194.5,2.02,-26.37,1901.97,0,0,0,-0.04,-0.02,0.92
194.6,1.83,-26.34,1902.97,0,0,0,-0.04,-0.02,0.92
194.7,4.04,-25.49,1903.97,0,0,0,-0.04,-0.02,0.93
194.8,4.09,-26.1,1904.97,0,0,0,-0.04,-0.03,0.92
194.9,4.21,-27.71,1905.97,0,0,0,-0.03,-0.02,0.93
195,3.75,-27.06,1906.97,0,0,0,-0.04,-0.02,0.92
195.1,3.36,-26.52,1907.97,0,0,0,-0.04,-0.02,0.93
195.2,4.2,-26.24,1908.97,0,0,0,-0.04,-0.02,0.93
195.3,4.39,-26.17,1909.97,0,0,0,-0.04,-0.02,0.93
195.4,2.5,-27.03,1910.97,0,0,0,-0.04,-0.03,0.93
195.5,2.62,-26.77,1911.97,0,0,0,-0.04,-0.02,0.92
195.6,3.02,-25.83,1912.97,0,0,0,-0.04,-0.03,0.92
195.7,3.52,-26.34,1913.97,0,0,0,-0.04,-0.02,0.92
195.8,4.04,-26.86,1914.97,0,0,0,-0.04,-0.02,0.93
195.9,3.65,-26.73,1915.97,0,0,0,-0.04,-0.02,0.93
196,3.53,-26.69,1916.97,0,0,0,-0.04,-0.02,0.93
196.1,3.87,-27.37,1917.97,0,0,0,-0.04,-0.02,0.93
196.2,3.58,-27.26,1918.97,0,0,0,-0.04,-0.02,0.93
196.3,2.16,-26.69,1919.97,0,0,0,-0.03,-0.03,0.93
196.4,1.63,-26.76,1920.97,0,0,0,-0.04,-0.03,0.93
196.5,0.96,-26.86,1921.97,0,0,0,-0.04,-0.02,0.93
196.6,2.43,-27.59,1922.97,0,0,0,-0.04,-0.03,0.92
196.7,3.02,-27.89,1923.97,0,0,0,-0.04,-0.02,0.92
196.8,2.68,-27.21,1924.97,0,0,0,-0.04,-0.02,0.92
196.9,2.65,-27.14,1925.97,0,0,0,-0.04,-0.02,0.93
197,2.5,-26.69,1926.97,0,0,0,-0.03,-0.02,0.93
197.1,2.84,-26.49,1927.97,0,0,0,-0.03,-0.03,0.93
197.2,3.36,-26.17,1928.97,0,0,0,-0.04,-0.02,0.93
197.3,3.7,-26.29,1929.97,0,0,0,-0.04,-0.02,0.93
197.4,3.87,-26.35,1930.97,0,0,0,-0.04,-0.03,0.93
197.5,4.03,-26.51,1931.97,0,0,0,-0.04,-0.02,0.92
197.6,4.04,-26.52,1932.97,0,0,0,-0.04,-0.02,0.93
197.7,4.04,-26.52,1933.97,0,0,0,-0.04,-0.02,0.93
197.8,3.87,-26.46,1934.97,0,0,0,-0.04,-0.02,0.93
197.9,3.53,-26.35,1935.97,0,0,0,-0.04,-0.02,0.93
198,3.32,-26.55,1936.97,0,0,0,-0.04,-0.02,0.93
198.1,3.19,-26.69,1937.97,0,0,0,-0.04,-0.02,0.93
198.2,3.19,-26.99,1938.97,0.01,0,0,-0.04,-0.02,0.93
198.3,3.18,-27.01,1939.97,0,0,0,-0.04,-0.02,0.92
198.4,2.85,-26,1940.97,0,0,0,-0.04,-0.02,0.93
198.5,2.89,-25.96,1941.97,0,0,0,-0.04,-0.02,0.92
198.6,3.02,-25.83,1942.97,0,0,0,-0.04,-0.03,0.93
198.7,3.02,-26.02,1943.97,0,0,0,-0.04,-0.03,0.92
198.8,3.02,-26.17,1944.97,0,0,0,-0.04,-0.02,0.92
198.9,4.15,-27.03,1945.97,0,0,0,-0.04,-0.03,0.93
199,4.39,-27.2,1946.97,0,0,0,-0.04,-0.02,0.93
199.1,3.02,-27.2,1947.97,0,0,0,-0.04,-0.02,0.93
199.2,2.98,-26.92,1948.97,0,0,0,-0.04,-0.02,0.93
199.3,2.85,-26,1949.97,0,0,0,-0.04,-0.02,0.92
199.4,3.28,-26.61,1950.97,0,0,0,-0.04,-0.02,0.93
199.5,3.7,-27.2,1951.97,0,0,0,-0.04,-0.03,0.93
199.6,3.7,-26.94,1952.97,0,0,0,-0.04,-0.02,0.93
199.7,3.7,-26.86,1953.97,0,0,0,-0.03,-0.02,0.93
199.8,3.19,-26.69,1954.97,0,0,0,-0.04,-0.02,0.93
199.9,3.34,-26.84,1955.97,0,0,0,-0.04,-0.02,0.93
200,4.04,-27.54,1956.97,0,0,0,-0.04,-0.02,0.93
200.1,3.65,-27.62,1957.97,0,0,0,-0.03,-0.02,0.93
200.2,3.19,-27.71,1958.97,0,0,0,-0.04,-0.02,0.92
200.3,3.93,-26.97,1959.97,0,0,0,-0.04,-0.02,0.93
200.4,4.21,-26.69,1960.97,0,0,0,-0.04,-0.02,0.93
200.5,2.68,-25.84,1961.97,0,0,0,-0.04,-0.02,0.93
200.6,2.74,-25.95,1962.97,0,0,0,-0.04,-0.02,0.93
200.7,3.19,-26.69,1963.97,0,0,0,-0.04,-0.02,0.93
200.8,3.32,-26.41,1964.97,0,0,0,-0.04,-0.02,0.93
200.9,3.53,-26,1965.97,0,0,0,-0.04,-0.02,0.93
201,2.72,-26.81,1966.97,0,0,0,-0.04,-0.02,0.93
201.1,2.33,-27.2,1967.97,0,0,0,-0.04,-0.02,0.93
201.2,2.82,-25.75,1968.97,0,0,0,-0.04,-0.02,0.93
201.3,2.79,-25.75,1969.97,0,0,0,-0.04,-0.02,0.92
201.4,2.16,-26.69,1970.97,0,0,0,-0.04,-0.02,0.92
201.5,2.52,-26.57,1971.97,0,0,0,-0.04,-0.02,0.92
201.6,3.19,-26.35,1972.97,0,0,0,-0.04,-0.02,0.93
201.7,3.72,-27.09,1973.97,0,0,0,-0.04,-0.02,0.92
201.8,4.04,-27.54,1974.97,0,0,0,-0.03,-0.02,0.93
201.9,2.51,-27.24,1975.97,0,0,0,-0.04,-0.03,0.93
202,2.33,-27.17,1976.97,0,0,0,-0.04,-0.02,0.93
202.1,2.33,-26.17,1977.97,0,0,0,-0.04,-0.02,0.93
202.2,2.44,-26.28,1978.97,0,0,0,-0.04,-0.02,0.93
202.3,2.67,-26.52,1979.97,0,0,0,-0.04,-0.02,0.92
202.4,2.77,-26.62,1980.97,0,0,0,-0.04,-0.02,0.93
202.5,2.85,-26.69,1981.97,0,0,0,-0.04,-0.02,0.93
202.6,3.13,-26.69,1982.97,0,0,0,-0.04,-0.02,0.93
202.7,3.19,-26.69,1983.97,0,0,0,-0.03,-0.02,0.92
202.8,3.7,-26.17,1984.97,0,0,0,-0.04,-0.02,0.93
202.9,3.36,-26.09,1985.97,0,0,0,-0.04,-0.03,0.92
203,2.33,-25.83,1986.97,0,0,0,-0.04,-0.02,0.94
203.1,2.87,-25.48,1987.97,0,0,0,-0.04,-0.02,0.93
203.2,3.36,-25.15,1988.97,0,0,0,-0.03,-0.02,0.93
203.3,3.22,-26.63,1989.97,0,0,0,-0.03,-0.02,0.93
203.4,3.19,-27.03,1990.97,0,0,0,-0.04,-0.02,0.92
203.5,3.7,-26.17,1991.97,0,0,0,-0.04,-0.02,0.92
203.6,3.73,-26.21,1992.97,0,0,0,-0.04,-0.03,0.92
203.7,3.87,-26.35,1993.97,0,0,0,-0.04,-0.02,0.93
203.8,3.31,-27.07,1994.97,0,0,0,-0.04,-0.03,0.93
203.9,2.67,-27.89,1995.97,0,0,0,-0.04,-0.02,0.93
204,3.81,-27,1996.97,0,0,0,-0.04,-0.02,0.93
204.1,4.21,-26.69,1997.97,0,0,0,-0.04,-0.03,0.93
204.2,4.73,-27.2,1998.97,0,0,0,-0.03,-0.02,0.93
204.3,4.44,-27.01,1999.97,0,0,0,-0.04,-0.02,0.93
204.4,2.67,-25.83,2000.97,0,0,0,-0.04,-0.02,0.92
204.5,2.89,-25.9,2001.97,0,0,0,-0.04,-0.03,0.93
204.6,3.19,-26,2002.97,0,0,0,-0.04,-0.02,0.92
204.7,3.54,-26.36,2003.97,0,0,0,-0.03,-0.02,0.92
204.8,3.7,-26.52,2004.97,0,0,0,-0.04,-0.03,0.93
204.9,3.87,-27.34,2005.97,0,0,0,-0.04,-0.02,0.93
205,3.95,-27.36,2006.97,0,0,0,-0.03,-0.02,0.92
205.1,4.73,-27.2,2007.97,0,0,0,-0.04,-0.02,0.93
205.2,4.42,-27.26,2008.97,0,0,0,-0.04,-0.02,0.93
205.3,3.87,-27.37,2009.97,0,0,0,-0.04,-0.02,0.93
205.4,3.87,-26.72,2010.97,0,0,0,-0.04,-0.02,0.92
205.5,3.87,-26.35,2011.97,0,0,0,-0.04,-0.03,0.92
205.6,3.56,-27.58,2012.97,0,0,0,-0.04,-0.02,0.93
205.7,3.48,-27.69,2013.97,0,0,0,-0.04,-0.03,0.92
205.8,2.16,-27.03,2014.97,0,0,0,-0.04,-0.02,0.92
205.9,2.37,-27.14,2015.97,0,0,0,-0.04,-0.03,0.93
206,2.85,-27.37,2016.97,0,0,0,-0.03,-0.02,0.93
206.1,2.94,-26.68,2017.97,0,0,0,-0.04,-0.02,0.93
206.2,3.02,-26.17,2018.97,0,0,0,-0.04,-0.02,0.93
206.3,3.16,-28.07,2019.97,0,0,0,-0.04,-0.03,0.93
206.4,3.19,-28.4,2020.97,0,0,0,-0.04,-0.02,0.93
206.5,2.67,-25.83,2021.97,0,0,0,-0.04,-0.02,0.93
206.6,2.5,-26.1,2022.97,0,0,0,-0.04,-0.03,0.92
206.7,1.99,-26.86,2023.97,0,0,0,-0.04,-0.02,0.93
206.8,2.8,-27.13,2024.97,0,0,0,-0.04,-0.02,0.93
206.9,3.53,-27.37,2025.97,0,0,0,-0.04,-0.03,0.93
207,2.71,-27.1,2026.97,0,0,0,-0.04,-0.02,0.93
207.1,2.5,-27.03,2027.97,0,0,0,-0.04,-0.02,0.93
207.2,3.19,-26.35,2028.97,0,0,0,-0.04,-0.02,0.93
207.3,3.05,-26.42,2029.97,0,0,0,-0.04,-0.02,0.93
207.4,2.5,-26.69,2030.97,0,0,0,-0.04,-0.02,0.93
207.5,2.83,-26.53,2031.97,0,0,0,-0.04,-0.02,0.93
207.6,3.19,-26.35,2032.97,0,0,0,-0.04,-0.02,0.93
207.7,3.32,-26.47,2033.97,0,0,0,-0.04,-0.02,0.93
207.8,3.36,-26.52,2034.97,0,0,0,-0.04,-0.02,0.93
207.9,3.36,-27.2,2035.97,0,0,0,-0.04,-0.02,0.93
208,3.2,-27.15,2036.97,0,0,0,-0.04,-0.02,0.92
208.1,2.33,-26.86,2037.97,0,0,0,-0.04,-0.02,0.93
208.2,2.4,-26.93,2038.97,0,0,0,-0.04,-0.02,0.93
208.3,2.5,-27.03,2039.97,0,0,0,-0.04,-0.02,0.93
208.4,2.62,-26.91,2040.97,0,0,0,-0.04,-0.02,0.93
208.5,2.67,-26.86,2041.97,0,0,0,-0.04,-0.02,0.93
208.6,3.83,-26.69,2042.97,0,0,0,-0.04,-0.02,0.92
208.7,3.91,-26.59,2043.97,0,0,0,-0.04,-0.02,0.92
208.8,4.21,-25.66,2044.97,0,0,0,-0.04,-0.02,0.92
208.9,3.7,-26.04,2045.97,0,0,0,-0.04,-0.02,0.93
209,2.85,-26.69,2046.97,0,0,0,-0.04,-0.02,0.93
209.1,2.63,-27.35,2047.97,0,0,0,-0.04,-0.02,0.93
209.2,2.5,-27.71,2048.97,0,0,0,-0.04,-0.02,0.93
209.3,3.29,-27.25,2049.97,0,0,0,-0.04,-0.02,0.93
209.4,3.37,-27.24,2050.97,0.01,0,0,-0.04,-0.03,0.93
209.5,3.53,-28.06,2051.97,0,0,0,-0.04,-0.02,0.92
209.6,3.53,-27.95,2052.97,0,0,0,-0.04,-0.02,0.92
209.7,3.53,-27.71,2053.97,0,0,0,-0.04,-0.02,0.93
209.8,2.92,-26.91,2054.97,0,0,0,-0.04,-0.02,0.93
209.9,2.5,-26.35,2055.97,0,0,0,-0.03,-0.02,0.92
210,2.06,-26.79,2056.97,0,0,0,-0.04,-0.02,0.93
210.1,1.99,-26.86,2057.97,0,0,0,-0.04,-0.02,0.93
210.2,2.67,-26.52,2058.97,0,0,0,-0.04,-0.02,0.93
210.3,2.72,-26.75,2059.97,0,0,0,-0.04,-0.02,0.93
210.4,2.85,-27.37,2060.97,0,0,0,-0.03,-0.02,0.93
210.5,3.03,-27.56,2061.97,0,0,0,-0.04,-0.02,0.93
210.6,3.19,-27.71,2062.97,0,0,0,-0.04,-0.03,0.93
210.7,2.77,-26.46,2063.97,0,0,0,-0.04,-0.02,0.92
210.8,2.67,-26.17,2064.97,0,0,0,-0.03,-0.02,0.92
210.9,3.87,-27.37,2065.97,0,0,0,-0.04,-0.02,0.92
211,3.68,-27.34,2066.97,0,0,0,-0.04,-0.02,0.93
211.1,3.02,-27.2,2067.97,0,0,0,-0.04,-0.02,0.93
211.2,2.93,-26.45,2068.97,0,0,0,-0.04,-0.02,0.93
211.3,2.85,-25.66,2069.97,0,0,0,-0.04,-0.02,0.92
211.4,2.33,-25.4,2070.97,0,0,0,-0.04,-0.03,0.93
211.5,2.16,-25.32,2071.97,0,0,0,-0.04,-0.02,0.93
211.6,3.53,-27.03,2072.97,0,0,0,-0.04,-0.02,0.92
211.7,3.5,-26.89,2073.97,0,0,0,-0.04,-0.02,0.93
211.8,3.36,-26.17,2074.97,0,0,0,-0.04,-0.02,0.92
211.9,2.98,-26.4,2075.97,0,0,0,-0.04,-0.03,0.92
212,2.5,-26.69,2076.97,0,0,0,-0.04,-0.02,0.93
212.1,3.35,-26.57,2077.97,0,0,0,-0.03,-0.02,0.93
212.2,3.7,-26.52,2078.97,0,0,0,-0.03,-0.03,0.93
212.3,2.69,-26.85,2079.97,0,0,0,-0.04,-0.02,0.92
212.4,2.71,-26.7,2080.97,0,0,0,-0.04,-0.02,0.94
212.5,3.02,-25.49,2081.97,0,0,0,-0.04,-0.03,0.92
212.6,3.15,-26.42,2082.97,0,0,0,-0.03,-0.02,0.93
212.7,3.36,-27.89,2083.97,0,0,0,-0.04,-0.02,0.92
212.8,4.26,-27.21,2084.97,0,0,0,-0.04,-0.02,0.93
212.9,4.73,-26.86,2085.97,0,0,0,-0.04,-0.03,0.93
213,3.77,-26.54,2086.97,0,0,0,-0.04,-0.02,0.93
213.1,3.67,-26.51,2087.97,0,0,0,-0.04,-0.02,0.93
213.2,3.19,-26.35,2088.97,0,0,0,-0.04,-0.02,0.94
213.3,3.54,-26.58,2089.97,0,0,0,-0.04,-0.02,0.93
213.4,4.21,-27.03,2090.97,0,0,0,-0.03,-0.02,0.92
213.5,4.63,-27.03,2091.97,0,0,0,-0.03,-0.03,0.93
213.6,4.9,-27.03,2092.97,0,0,0,-0.04,-0.02,0.92
213.7,4.45,-26.58,2093.97,0,0,0,-0.03,-0.02,0.93
213.8,4.36,-26.52,2094.97,0,0,0,-0.03,-0.02,0.93
213.9,3.02,-26.52,2095.97,0,0,0,-0.04,-0.02,0.92
214,2.77,-26.17,2096.97,0,0,0,-0.03,-0.02,0.93
214.1,2.16,-25.32,2097.97,0,0,0,-0.04,-0.02,0.93
214.2,3.59,-26.37,2098.97,0,0,0,-0.04,-0.02,0.93
214.3,4.73,-27.2,2099.97,0,0,0,-0.03,-0.02,0.93
214.4,3.02,-26.07,2100.97,0,0,0,-0.04,-0.02,0.93
214.5,2.67,-25.83,2101.97,0,0,0,-0.03,-0.02,0.93
214.6,3.36,-27.2,2102.97,0,0,0,-0.04,-0.02,0.92
214.7,3.52,-26.96,2103.97,0,0,0,-0.04,-0.03,0.93
214.8,4.04,-26.17,2104.97,0,0,0,-0.04,-0.02,0.92
214.9,3.96,-26.78,2105.97,0,0,0,-0.04,-0.02,0.93
215,3.87,-27.37,2106.97,0,0,0,-0.04,-0.02,0.93
215.1,2.27,-25.51,2107.97,0,0,0,-0.04,-0.02,0.93
215.2,1.82,-24.98,2108.97,0,0,0,-0.04,-0.02,0.93
215.3,2.5,-26,2109.97,0,0,0,-0.04,-0.02,0.93
215.4,2.76,-26.13,2110.97,0,0,0,-0.04,-0.02,0.93
215.5,3.87,-26.69,2111.97,0,0,0,-0.04,-0.02,0.93
215.6,3.32,-26.92,2112.97,0,0,0,-0.04,-0.02,0.92
215.7,2.67,-27.2,2113.97,0,0,0,-0.04,-0.02,0.93
215.8,3.92,-26.45,2114.97,0,0,0,-0.04,-0.02,0.92
215.9,4.39,-26.17,2115.97,0,0,0,-0.04,-0.02,0.93
216,1.99,-26.86,2116.97,0,0,0,-0.03,-0.02,0.93
216.1,2.29,-26.65,2117.97,0,0,0,-0.04,-0.03,0.93
216.2,4.21,-25.32,2118.97,0,0,0,-0.04,-0.02,0.93
216.3,3.31,-26.09,2119.97,0,0,0,-0.04,-0.02,0.93
216.4,1.99,-27.2,2120.97,0,0,0,-0.04,-0.02,0.93
216.5,2.46,-26.27,2121.97,0,0,0,-0.04,-0.03,0.93
216.6,2.67,-25.83,2122.97,0,0,0,-0.04,-0.02,0.93
216.7,2.51,-26.97,2123.97,0,0,0,-0.03,-0.03,0.92
216.8,2.62,-26.97,2124.97,0,0,0,-0.04,-0.02,0.93
216.9,3.87,-26.35,2125.97,0,0,0,-0.04,-0.02,0.93
217,3.51,-26.59,2126.97,0,0,0,-0.03,-0.02,0.93
217.1,2.85,-27.03,2127.97,0,0,0,-0.04,-0.02,0.93
217.2,3.7,-26.82,2128.97,0,0,0,-0.04,-0.02,0.93
217.3,4.21,-26.69,2129.97,0,0,0,-0.04,-0.03,0.93
217.4,3.29,-25.77,2130.97,0,0,0,-0.04,-0.02,0.93
217.5,3.13,-25.66,2131.97,0,0,0,-0.04,-0.02,0.93
217.6,1.65,-25.49,2132.97,0,0,0,-0.04,-0.02,0.92
217.7,2.28,-26.12,2133.97,0,0,0,-0.04,-0.02,0.92
217.8,3.7,-27.54,2134.97,0,0,0,-0.04,-0.02,0.92
217.9,2.32,-26.75,2135.97,0,0,0,-0.04,-0.02,0.92
218,1.31,-26.17,2136.97,0,0,0,-0.04,-0.02,0.93
218.1,2.18,-27.62,2137.97,0,0,0,-0.04,-0.02,0.92
218.2,2.33,-27.89,2138.97,0,0,0,-0.04,-0.02,0.93
218.3,4.04,-26.86,2139.97,0,0,0,-0.04,-0.02,0.93
218.4,4.22,-26.6,2140.97,0,0,0,-0.04,-0.02,0.92
218.5,4.73,-25.83,2141.97,0,0,0,-0.04,-0.03,0.92
218.6,3.83,-26.37,2142.97,0,0,0,-0.04,-0.02,0.93
218.7,3.02,-26.86,2143.97,0,0,0,-0.04,-0.02,0.92
218.8,2.61,-26.18,2144.97,0,0,0,-0.04,-0.03,0.93
218.9,2.5,-26,2145.97,0,0,0,-0.04,-0.03,0.93
219,3.53,-26,2146.97,0,0,0,-0.04,-0.03,0.93
219.1,3.7,-26.04,2147.97,0,0,0,-0.04,-0.02,0.93
219.2,4.39,-26.17,2148.97,0,0,0,-0.04,-0.02,0.93
219.3,3.09,-26.17,2149.97,0,0,0,-0.03,-0.03,0.93
219.4,1.65,-26.17,2150.97,0,0,0,-0.04,-0.03,0.92
219.5,2.41,-26.17,2151.97,0,0,0,-0.04,-0.02,0.92
219.6,2.67,-26.17,2152.97,0,0,0,-0.03,-0.02,0.93
219.7,1.31,-26.52,2153.97,0,0,0,-0.04,-0.02,0.92
219.8,1.51,-26.31,2154.97,0,0,0,-0.04,-0.03,0.92
219.9,2.67,-25.15,2155.97,0,0,0,-0.04,-0.02,0.93
220,3.47,-26.23,2156.97,0,0,0,-0.04,-0.03,0.92
220.1,4.56,-27.71,2157.97,0,0,0,-0.04,-0.02,0.92
220.2,3.73,-26.89,2158.97,0,0,0,-0.04,-0.02,0.93
220.3,3.36,-26.52,2159.97,0,0,0,-0.04,-0.02,0.93
220.4,2.37,-26.85,2160.97,0,0,0,-0.04,-0.02,0.93
220.5,2.45,-26.78,2161.97,0,0,0,-0.04,-0.02,0.93
220.6,3.53,-26,2162.97,0,0,0,-0.04,-0.02,0.92
220.7,3.4,-25.88,2163.97,0,0,0,-0.04,-0.02,0.92
220.8,3.19,-25.66,2164.97,0,0,0,-0.04,-0.02,0.93
220.9,2.97,-26.1,2165.97,0,0,0,-0.04,-0.02,0.93
221,2.85,-26.35,2166.97,0,0,0,-0.04,-0.02,0.92
221.1,2.69,-27.13,2167.97,0,0,0,-0.04,-0.02,0.92
221.2,2.67,-27.13,2168.97,0,0,0,-0.03,-0.02,0.93
221.3,2.5,-25.66,2169.97,0,0,0,-0.04,-0.03,0.93
221.4,2.67,-25.72,2170.97,0,0,0,-0.03,-0.02,0.93
221.5,3.02,-25.83,2171.97,0,0,0,-0.04,-0.02,0.93
221.6,3.72,-26.14,2172.97,0,0,0,-0.04,-0.02,0.92
221.7,4.21,-26.35,2173.97,0,0,0,-0.03,-0.02,0.93
221.8,3.77,-27.09,2174.97,0,0,0,-0.04,-0.02,0.93
221.9,3.7,-27.2,2175.97,0,0,0,-0.03,-0.02,0.92
222,3.7,-25.49,2176.97,0,0,0,-0.04,-0.02,0.92
222.1,3.33,-25.77,2177.97,0,0,0,-0.04,-0.02,0.93
222.2,2.33,-26.52,2178.97,0,0,0,-0.04,-0.02,0.93
222.3,2.79,-27.53,2179.97,0,0,0,-0.04,-0.02,0.93
222.4,3.19,-28.4,2180.97,0,0,0,-0.04,-0.03,0.93
222.5,2.91,-27.84,2181.97,0,0,0,-0.04,-0.02,0.93
222.6,2.85,-27.71,2182.97,0,0,0,-0.04,-0.02,0.92
222.7,2.5,-26.35,2183.97,0,0,0,-0.04,-0.02,0.93
222.8,2.61,-26.46,2184.97,0,0,0,-0.04,-0.02,0.93
222.9,3.02,-26.86,2185.97,0,0,0,-0.04,-0.02,0.93
223,3.02,-27.03,2186.97,0,0,0,-0.04,-0.02,0.93
223.1,3.02,-27.2,2187.97,0,0,0,-0.04,-0.02,0.93
223.2,2.5,-26.68,2188.97,0,0,0,-0.04,-0.02,0.93
223.3,2.33,-26.52,2189.97,0,0,0,-0.04,-0.02,0.93
223.4,2.6,-26.79,2190.97,0,0,0,-0.04,-0.02,0.93
223.5,2.85,-27.03,2191.97,0,0,0,-0.04,-0.02,0.93
223.6,3.18,-26.04,2192.97,0,0,0,-0.04,-0.03,0.92
223.7,3.2,-25.92,2193.97,0,0,0,-0.04,-0.02,0.93
