Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,
0.645833,,,,,,,0.162145,,,,,,,0.082774,,,,,,,-0.102371,,,,,,,0.038933,,,,,,,-0.089895,,,,,,,-0.117650,,,,,,,0.000000,,,,,,,-0.127974,,,,,,,-0.103360,
0.666667,,,,,,,0.170114,,,,,,,0.106082,,,,,,,-0.103374,,,,,,,0.053581,,,,,,,-0.027805,,,,,,,-0.173144,,,,,,,0.000000,,,,,,,-0.156675,,,,,,,-0.089517,
0.687500,,,,,,,0.145547,,,,,,,0.132580,,,,,,,-0.077294,,,,,,,0.064374,,,,,,,0.064388,,,,,,,-0.209019,,,,,,,0.000000,,,,,,,-0.182867,,,,,,,-0.060279,
0.708333,,,,,,,0.118277,,,,,,,0.156791,,,,,,,-0.064652,,,,,,,0.040089,,,,,,,0.127418,,,,,,,-0.233683,,,,,,,0.000000,,,,,,,-0.199725,,,,,,,-0.020630,
0.729167,,,,,,,0.084500,,,,,,,0.166544,,,,,,,-0.028570,,,,,,,-0.028525,,,,,,,0.145293,,,,,,,-0.259468,,,,,,,0.000000,,,,,,,-0.204465,,,,,,,0.022617,
0.750000,,,,,,,0.040130,,,,,,,0.160199,,,,,,,0.026552,,,,,,,-0.098296,,,,,,,0.177278,,,,,,,-0.256104,,,,,,,0.000000,,,,,,,-0.188673,,,,,,,0.056216,
0.770833,,,,,,,-0.008645,,,,,,,0.137562,,,,,,,0.087738,,,,,,,-0.154190,,,,,,,0.155641,,,,,,,-0.241530,,,,,,,0.000000,,,,,,,-0.154267,,,,,,,0.095658,
0.791667,,,,,,,-0.049807,,,,,,,0.103588,,,,,,,0.121361,,,,,,,-0.186570,,,,,,,0.153759,,,,,,,-0.210700,,,,,,,0.000000,,,,,,,-0.110152,,,,,,,0.115283,
0.812500,,,,,,,-0.087760,,,,,,,0.053737,,,,,,,0.146790,,,,,,,-0.208927,,,,,,,0.156111,,,,,,,-0.173144,,,,,,,0.000000,,,,,,,-0.051777,,,,,,,0.125319,
0.833333,,,,,,,-0.123828,,,,,,,-0.000456,,,,,,,0.189729,,,,,,,-0.199291,,,,,,,0.142470,,,,,,,-0.151283,,,,,,,0.000000,,,,,,,0.007624,,,,,,,0.140706,
0.854167,,,,,,,-0.153250,,,,,,,-0.050535,,,,,,,0.177756,,,,,,,-0.188112,,,,,,,0.126478,,,,,,,-0.132225,,,,,,,0.000000,,,,,,,0.057922,,,,,,,0.145409,
0.875000,,,,,,,-0.171998,,,,,,,-0.100163,,,,,,,0.188732,,,,,,,-0.161128,,,,,,,0.079910,,,,,,,-0.110924,,,,,,,0.000000,,,,,,,0.104844,,,,,,,0.152495,
0.895833,,,,,,,-0.180622,,,,,,,-0.134556,,,,,,,0.185307,,,,,,,-0.123737,,,,,,,0.052629,,,,,,,-0.084018,,,,,,,0.000000,,,,,,,0.136927,,,,,,,0.157282,
0.916667,,,,,,,-0.179633,,,,,,,-0.162121,,,,,,,0.167019,,,,,,,-0.079022,,,,,,,0.046043,,,,,,,-0.069444,,,,,,,0.000000,,,,,,,0.163012,,,,,,,0.160629,
0.937500,,,,,,,-0.179008,,,,,,,-0.178830,,,,,,,0.133967,,,,,,,-0.050883,,,,,,,0.057332,,,,,,,-0.062717,,,,,,,0.000000,,,,,,,0.177317,,,,,,,0.153349,
0.958333,,,,,,,-0.177646,,,,,,,-0.195124,,,,,,,0.125247,,,,,,,-0.033922,,,,,,,0.050747,,,,,,,-0.061036,,,,,,,0.000000,,,,,,,0.197121,,,,,,,0.151441,
0.979167,,,,,,,-0.179200,,,,,,,-0.201398,,,,,,,0.120691,,,,,,,-0.016575,,,,,,,0.038988,,,,,,,-0.049825,,,,,,,0.000000,,,,,,,0.206577,,,,,,,0.148688,
1.000000,,,,,,,-0.180228,,,,,,,-0.205895,,,,,,,0.087689,,,,,,,-0.013877,,,,,,,0.030521,,,,,,,-0.026843,,,,,,,0.000000,,,,,,,0.216451,,,,,,,0.147861,
